r, y, u
15.00, 15.02, 4.92
15.00, 15.01, 4.51
15.00, 15.01, 4.96
15.00, 15.03, 5.09
15.00, 15.04, 5.11
15.00, 15.03, 4.69
15.00, 15.03, 4.77
15.00, 15.05, 5.34
15.00, 15.07, 5.24
15.00, 15.06, 4.81
15.00, 15.04, 4.51
15.00, 15.04, 4.92
15.00, 15.03, 4.72
15.00, 15.03, 4.93
15.00, 15.03, 4.73
15.00, 15.02, 4.70
15.00, 15.03, 5.11
15.00, 15.04, 5.04
15.00, 15.01, 4.18
15.00, 14.98, 4.38
15.00, 14.98, 4.69
15.00, 14.95, 4.09
15.00, 14.94, 4.30
15.00, 14.93, 4.47
15.00, 14.96, 5.12
15.00, 14.96, 4.62
15.00, 14.96, 4.67
15.00, 14.93, 3.87
15.00, 14.90, 4.05
15.00, 14.90, 4.46
15.00, 14.91, 4.56
15.00, 14.94, 5.10
15.00, 14.93, 4.35
15.00, 14.92, 4.20
15.00, 14.88, 3.72
15.00, 14.91, 5.13
15.00, 14.94, 5.09
15.00, 14.94, 4.29
15.00, 14.93, 4.44
15.00, 14.91, 4.13
15.00, 14.90, 4.15
15.00, 14.91, 4.80
15.00, 14.92, 4.57
15.00, 14.94, 4.90
15.00, 14.95, 4.74
15.00, 14.97, 5.03
15.00, 14.97, 4.40
15.00, 14.97, 4.66
15.00, 14.97, 4.75
15.00, 14.97, 4.54
15.00, 14.99, 5.21
15.00, 15.02, 5.32
15.00, 15.03, 4.81
15.00, 15.03, 4.96
15.00, 15.03, 4.66
15.00, 15.04, 5.20
15.00, 15.05, 5.08
15.00, 15.04, 4.71
15.00, 15.05, 5.00
15.00, 15.05, 5.02
15.00, 15.06, 5.08
15.00, 15.06, 4.80
15.00, 15.04, 4.57
15.00, 15.04, 4.89
15.00, 15.04, 4.96
15.00, 15.04, 4.87
15.00, 15.03, 4.76
15.00, 15.03, 4.75
15.00, 15.02, 4.64
15.00, 15.01, 4.59
15.00, 15.00, 4.68
15.00, 15.00, 4.68
15.00, 14.97, 4.10
15.00, 14.98, 4.91
15.00, 14.99, 4.90
15.00, 14.97, 4.15
15.00, 14.97, 4.80
15.00, 14.94, 4.00
15.00, 14.90, 3.80
15.00, 14.93, 5.07
15.00, 14.92, 4.32
15.00, 14.92, 4.38
15.00, 14.91, 4.22
15.00, 14.91, 4.55
15.00, 14.93, 4.95
15.00, 14.93, 4.39
15.00, 14.93, 4.48
15.00, 14.92, 4.37
15.00, 14.93, 4.54
15.00, 14.92, 4.39
15.00, 14.93, 4.66
15.00, 14.92, 4.20
15.00, 14.92, 4.50
15.00, 14.93, 4.72
15.00, 14.95, 4.85
15.00, 14.98, 5.11
15.00, 14.96, 4.21
15.00, 14.96, 4.57
15.00, 14.97, 4.89
15.00, 14.97, 4.66
15.00, 14.98, 4.76
15.00, 15.00, 5.07
15.00, 15.00, 4.61
15.00, 15.02, 5.16
15.00, 15.03, 5.14
15.00, 15.04, 4.92
15.00, 15.02, 4.29
15.00, 15.05, 5.68
15.00, 15.05, 4.64
15.00, 15.06, 5.26
15.00, 15.05, 4.66
15.00, 15.07, 5.41
15.00, 15.07, 4.86
15.00, 15.06, 4.81
15.00, 15.04, 4.49
15.00, 15.05, 5.03
15.00, 15.03, 4.43
15.00, 15.03, 4.89
15.00, 15.04, 5.04
15.00, 15.06, 5.30
15.00, 15.05, 4.78
15.00, 15.02, 4.21
15.00, 14.99, 4.30
15.00, 14.98, 4.49
15.00, 14.99, 4.97
15.00, 15.00, 4.84
15.00, 15.01, 4.94
15.00, 14.98, 4.17
15.00, 14.95, 3.98
15.00, 14.93, 4.31
15.00, 14.91, 4.06
15.00, 14.93, 4.86
15.00, 14.95, 4.96
15.00, 14.96, 4.59
15.00, 14.96, 4.71
15.00, 14.94, 4.01
15.00, 14.94, 4.60
15.00, 14.94, 4.55
15.00, 14.92, 4.16
15.00, 14.93, 4.79
15.00, 14.94, 4.59
15.00, 14.95, 4.73
15.00, 14.94, 4.21
15.00, 14.93, 4.42
15.00, 14.93, 4.50
15.00, 14.94, 4.66
15.00, 14.97, 5.19
15.00, 14.99, 4.95
15.00, 14.98, 4.41
15.00, 14.99, 4.95
15.00, 14.97, 4.16
15.00, 14.98, 4.96
15.00, 14.97, 4.43
15.00, 14.99, 5.01
15.00, 15.01, 5.02
15.00, 15.01, 4.73
15.00, 15.02, 5.04
15.00, 15.04, 5.09
15.00, 15.07, 5.57
15.00, 15.07, 4.81
15.00, 15.06, 4.67
15.00, 15.05, 4.82
15.00, 15.06, 5.12
15.00, 15.07, 5.06
15.00, 15.07, 5.01
15.00, 15.08, 5.12
15.00, 15.06, 4.54
15.00, 15.05, 4.82
15.00, 15.04, 4.75
15.00, 15.04, 4.90
15.00, 15.05, 5.05
15.00, 15.05, 4.88
15.00, 15.05, 4.87
15.00, 15.03, 4.43
15.00, 15.00, 4.29
15.00, 14.99, 4.60
15.00, 14.97, 4.24
15.00, 14.98, 4.84
15.00, 14.99, 4.89
15.00, 15.00, 5.01
15.00, 15.00, 4.61
15.00, 14.99, 4.48
15.00, 14.95, 3.76
15.00, 14.92, 4.11
15.00, 14.92, 4.48
15.00, 14.94, 5.03
15.00, 14.97, 5.11
15.00, 14.97, 4.50
15.00, 14.93, 3.76
15.00, 14.91, 4.18
15.00, 14.91, 4.47
15.00, 14.93, 4.91
15.00, 14.97, 5.18
15.00, 14.97, 4.55
15.00, 14.95, 4.27
15.00, 14.94, 4.21
15.00, 14.91, 3.98
15.00, 14.94, 5.25
15.00, 14.96, 4.85
15.00, 14.99, 5.20
15.00, 14.99, 4.47
15.00, 14.99, 4.79
15.00, 14.99, 4.62
15.00, 14.99, 4.64
15.00, 14.98, 4.59
15.00, 15.00, 5.06
15.00, 15.02, 5.14
15.00, 15.03, 4.94
15.00, 15.06, 5.36
15.00, 15.08, 5.34
15.00, 15.04, 4.10
15.00, 15.02, 4.42
15.00, 15.04, 5.36
15.00, 15.07, 5.50
15.00, 15.08, 4.99
15.00, 15.09, 5.15
15.00, 15.07, 4.73
15.00, 15.05, 4.46
15.00, 15.07, 5.44
15.00, 15.09, 5.27
15.00, 15.07, 4.59
15.00, 15.04, 4.25
15.00, 15.02, 4.57
15.00, 15.02, 4.88
15.00, 15.02, 4.79
15.00, 15.03, 4.98
15.00, 15.01, 4.45
15.00, 15.01, 4.83
15.00, 15.03, 5.07
15.00, 15.02, 4.56
15.00, 15.00, 4.43
15.00, 14.97, 4.08
15.00, 14.95, 4.24
15.00, 14.97, 5.01
15.00, 14.98, 4.77
15.00, 14.99, 4.88
15.00, 14.98, 4.52
15.00, 14.96, 4.25
15.00, 14.92, 3.77
15.00, 14.90, 4.14
15.00, 14.91, 4.54
15.00, 14.93, 4.97
15.00, 14.94, 4.63
15.00, 14.94, 4.46
15.00, 14.93, 4.35
15.00, 14.93, 4.47
15.00, 14.95, 4.98
15.00, 14.96, 4.66
15.00, 14.95, 4.30
15.00, 14.95, 4.68
15.00, 14.95, 4.49
15.00, 14.97, 4.95
15.00, 14.99, 5.12
15.00, 14.99, 4.56
15.00, 14.99, 4.79
15.00, 15.00, 4.85
15.00, 15.00, 4.57
15.00, 15.01, 5.07
15.00, 15.03, 5.14
15.00, 15.03, 4.80
15.00, 15.05, 5.30
15.00, 15.08, 5.47
15.00, 15.05, 4.26
15.00, 15.03, 4.48
15.00, 15.04, 5.19
15.00, 15.07, 5.51
15.00, 15.09, 5.17
15.00, 15.09, 4.98
15.00, 15.08, 4.94
15.00, 15.06, 4.55
15.00, 15.07, 5.26
15.00, 15.05, 4.46
15.00, 15.05, 4.90
15.00, 15.04, 4.68
15.00, 15.04, 4.99
15.00, 15.04, 4.73
15.00, 15.06, 5.27
15.00, 15.03, 4.38
15.00, 15.01, 4.32
15.00, 15.01, 4.80
15.00, 15.00, 4.66
15.00, 15.00, 4.76
15.00, 14.99, 4.39
15.00, 14.97, 4.34
15.00, 14.96, 4.55
15.00, 14.96, 4.53
15.00, 14.95, 4.29
15.00, 14.98, 5.25
15.00, 14.94, 3.66
15.00, 14.93, 4.43
15.00, 14.93, 4.67
15.00, 14.95, 4.79
15.00, 14.96, 4.82
15.00, 14.95, 4.20
15.00, 14.95, 4.77
15.00, 14.95, 4.40
15.00, 14.94, 4.39
15.00, 14.93, 4.41
15.00, 14.93, 4.52
15.00, 14.94, 4.54
15.00, 14.96, 4.98
15.00, 14.95, 4.24
15.00, 14.94, 4.53
15.00, 14.96, 4.79
15.00, 14.98, 5.01
15.00, 14.99, 4.83
15.00, 14.99, 4.78
15.00, 14.99, 4.59
15.00, 14.99, 4.79
15.00, 15.02, 5.29
15.00, 15.03, 4.87
15.00, 15.01, 4.36
15.00, 15.02, 4.95
15.00, 15.03, 5.00
15.00, 15.05, 5.29
15.00, 15.07, 5.37
15.00, 15.06, 4.59
15.00, 15.06, 5.02
15.00, 15.06, 4.75
15.00, 15.05, 4.85
15.00, 15.03, 4.52
15.00, 15.06, 5.45
15.00, 15.08, 5.39
15.00, 15.11, 5.49
15.00, 15.07, 4.12
15.00, 15.04, 4.37
15.00, 15.02, 4.46
15.00, 15.02, 4.88
15.00, 15.01, 4.69
15.00, 15.03, 5.26
15.00, 15.04, 4.99
15.00, 15.05, 4.98
15.00, 15.01, 4.02
15.00, 15.00, 4.55
15.00, 14.97, 4.10
15.00, 14.98, 4.89
15.00, 14.97, 4.56
15.00, 14.98, 4.74
15.00, 15.00, 5.07
15.00, 14.97, 4.04
15.00, 14.94, 4.10
15.00, 14.94, 4.48
15.00, 14.95, 4.78
15.00, 14.93, 4.20
15.00, 14.95, 4.86
15.00, 14.96, 4.67
15.00, 14.96, 4.73
15.00, 14.93, 3.82
15.00, 14.92, 4.47
15.00, 14.92, 4.43
15.00, 14.93, 4.55
15.00, 14.93, 4.59
15.00, 14.96, 5.13
15.00, 14.96, 4.41
15.00, 14.96, 4.68
15.00, 14.98, 4.92
15.00, 14.98, 4.68
15.00, 15.00, 4.99
15.00, 15.02, 5.22
15.00, 15.03, 4.97
15.00, 15.00, 4.06
15.00, 15.00, 4.74
15.00, 15.01, 5.01
15.00, 15.00, 4.53
15.00, 15.03, 5.36
15.00, 15.07, 5.54
15.00, 15.08, 5.21
15.00, 15.08, 4.95
15.00, 15.07, 4.79
15.00, 15.03, 4.10
15.00, 15.02, 4.57
15.00, 15.04, 5.42
15.00, 15.06, 5.20
15.00, 15.06, 4.79
15.00, 15.06, 4.89
15.00, 15.05, 4.87
15.00, 15.05, 4.87
15.00, 15.06, 5.08
15.00, 15.05, 4.73
15.00, 15.05, 4.97
15.00, 15.04, 4.51
15.00, 15.01, 4.21
15.00, 15.01, 4.89
15.00, 15.03, 5.13
15.00, 15.01, 4.49
15.00, 15.00, 4.43
15.00, 15.00, 4.94
15.00, 15.00, 4.71
15.00, 14.98, 4.22
15.00, 14.95, 3.95
15.00, 14.94, 4.48
15.00, 14.94, 4.62
15.00, 14.94, 4.38
15.00, 14.95, 4.80
15.00, 14.97, 4.99
15.00, 14.98, 4.73
15.00, 14.97, 4.41
15.00, 14.94, 3.98
15.00, 14.93, 4.34
15.00, 14.92, 4.46
15.00, 14.92, 4.38
15.00, 14.93, 4.60
15.00, 14.95, 5.07
15.00, 14.96, 4.52
15.00, 14.99, 5.45
15.00, 14.98, 4.17
15.00, 14.95, 4.19
15.00, 14.95, 4.49
15.00, 14.96, 4.73
15.00, 14.98, 4.98
15.00, 14.99, 5.01
15.00, 15.01, 4.90
15.00, 15.00, 4.66
15.00, 15.02, 5.04
15.00, 15.04, 5.16
15.00, 15.02, 4.43
15.00, 15.02, 4.72
15.00, 15.02, 4.91
15.00, 15.03, 5.07
15.00, 15.05, 5.18
15.00, 15.08, 5.44
15.00, 15.10, 5.33
15.00, 15.08, 4.52
15.00, 15.06, 4.71
15.00, 15.04, 4.58
15.00, 15.03, 4.67
15.00, 15.05, 5.21
15.00, 15.07, 5.22
15.00, 15.09, 5.36
15.00, 15.08, 4.74
15.00, 15.06, 4.64
15.00, 15.03, 4.29
15.00, 15.00, 4.18
15.00, 14.98, 4.37
15.00, 15.00, 5.18
15.00, 15.05, 5.86
15.00, 15.04, 4.47
15.00, 15.01, 4.32
15.00, 14.99, 4.42
15.00, 14.96, 3.89
15.00, 14.94, 4.35
15.00, 14.93, 4.43
15.00, 14.95, 4.87
15.00, 14.97, 5.03
15.00, 14.99, 4.91
15.00, 14.96, 4.08
15.00, 14.92, 3.80
15.00, 14.92, 4.54
15.00, 14.95, 5.07
15.00, 14.95, 4.55
15.00, 14.95, 4.43
15.00, 14.96, 4.83
15.00, 14.95, 4.32
15.00, 14.94, 4.28
15.00, 14.94, 4.67
15.00, 14.94, 4.45
15.00, 14.95, 4.79
15.00, 14.97, 4.82
15.00, 14.96, 4.47
15.00, 14.96, 4.47
15.00, 14.97, 4.89
15.00, 14.98, 4.78
15.00, 14.99, 4.88
15.00, 14.99, 4.73
15.00, 14.99, 4.55
15.00, 15.01, 5.09
15.00, 15.02, 5.02
15.00, 15.04, 5.27
15.00, 15.04, 4.66
15.00, 15.04, 4.92
15.00, 15.06, 5.27
15.00, 15.07, 5.16
15.00, 15.07, 4.92
15.00, 15.06, 4.58
15.00, 15.04, 4.70
15.00, 15.03, 4.47
15.00, 15.04, 5.21
15.00, 15.05, 4.93
15.00, 15.07, 5.42
15.00, 15.08, 5.18
15.00, 15.08, 4.84
15.00, 15.06, 4.59
15.00, 15.03, 4.29
15.00, 15.01, 4.44
15.00, 14.99, 4.51
15.00, 15.01, 5.01
15.00, 15.02, 5.01
15.00, 15.02, 4.66
15.00, 15.02, 4.84
15.00, 15.02, 4.77
15.00, 15.01, 4.52
15.00, 14.98, 4.30
15.00, 14.95, 3.95
15.00, 14.94, 4.44
15.00, 14.93, 4.41
15.00, 14.97, 5.23
15.00, 14.97, 4.63
15.00, 14.98, 4.79
15.00, 14.95, 4.06
15.00, 14.94, 4.39
15.00, 14.95, 4.64
15.00, 14.96, 4.74
15.00, 14.94, 4.27
15.00, 14.92, 4.04
15.00, 14.92, 4.57
15.00, 14.93, 4.71
15.00, 14.95, 4.85
15.00, 14.96, 4.63
15.00, 14.96, 4.56
15.00, 14.96, 4.70
15.00, 14.97, 4.75
15.00, 14.96, 4.24
15.00, 14.97, 4.84
15.00, 14.97, 4.73
15.00, 14.99, 5.08
15.00, 15.01, 4.93
15.00, 15.01, 4.74
15.00, 15.02, 5.05
15.00, 15.05, 5.26
15.00, 15.04, 4.76
15.00, 15.04, 4.84
15.00, 15.03, 4.69
15.00, 15.04, 4.98
15.00, 15.06, 5.17
15.00, 15.08, 5.41
15.00, 15.09, 5.04
15.00, 15.08, 4.96
15.00, 15.09, 5.10
14.00, 15.07, 4.63
14.00, 15.09, 5.56
14.00, 15.07, 4.44
14.00, 15.06, 4.94
14.00, 15.05, 4.82
14.00, 15.03, 4.41
14.00, 15.03, 5.09
14.00, 15.03, 5.01
14.00, 15.00, 4.27
14.00, 15.00, 4.86
14.00, 14.99, 4.67
14.00, 14.97, 4.42
14.00, 14.95, 4.61
14.00, 14.96, 4.91
14.00, 14.94, 4.35
14.00, 14.92, 4.34
14.00, 14.88, 3.87
14.00, 14.88, 4.84
14.00, 14.85, 3.95
14.00, 14.85, 4.45
14.00, 14.82, 3.99
14.00, 14.82, 4.48
14.00, 14.82, 4.50
14.00, 14.83, 4.61
14.00, 14.82, 4.40
14.00, 14.80, 4.07
14.00, 14.80, 4.34
14.00, 14.76, 3.54
14.00, 14.75, 4.40
14.00, 14.75, 4.26
14.00, 14.76, 4.47
14.00, 14.78, 4.84
14.00, 14.78, 4.32
14.00, 14.81, 5.24
14.00, 14.78, 3.63
14.00, 14.75, 4.00
14.00, 14.75, 4.55
14.00, 14.77, 4.81
14.00, 14.77, 4.43
14.00, 14.78, 4.60
14.00, 14.80, 5.01
14.00, 14.79, 4.36
14.00, 14.79, 4.68
14.00, 14.79, 4.60
14.00, 14.79, 4.58
14.00, 14.78, 4.50
14.00, 14.78, 4.59
14.00, 14.80, 5.14
14.00, 14.80, 4.59
14.00, 14.81, 4.83
14.00, 14.80, 4.64
14.00, 14.79, 4.39
14.00, 14.77, 4.34
14.00, 14.74, 4.20
14.00, 14.75, 4.75
14.00, 14.74, 4.50
14.00, 14.74, 4.49
14.00, 14.72, 4.29
14.00, 14.71, 4.38
14.00, 14.72, 4.71
14.00, 14.71, 4.36
14.00, 14.68, 3.83
14.00, 14.64, 3.75
14.00, 14.61, 3.73
14.00, 14.62, 4.58
14.00, 14.64, 4.68
14.00, 14.63, 4.16
14.00, 14.60, 3.71
14.00, 14.58, 3.78
14.00, 14.55, 3.57
14.00, 14.51, 3.39
14.00, 14.53, 4.48
14.00, 14.56, 4.62
14.00, 14.57, 4.41
14.00, 14.55, 3.73
14.00, 14.53, 3.73
14.00, 14.53, 4.10
14.00, 14.52, 3.75
14.00, 14.48, 3.35
14.00, 14.48, 3.94
14.00, 14.49, 4.19
14.00, 14.50, 4.29
14.00, 14.48, 3.50
14.00, 14.47, 3.65
14.00, 14.47, 4.17
14.00, 14.49, 4.32
14.00, 14.51, 4.47
14.00, 14.52, 4.14
14.00, 14.50, 3.73
14.00, 14.47, 3.54
14.00, 14.47, 4.08
14.00, 14.50, 4.54
14.00, 14.50, 3.97
14.00, 14.51, 4.50
14.00, 14.53, 4.39
14.00, 14.53, 4.28
14.00, 14.55, 4.66
14.00, 14.55, 4.34
14.00, 14.56, 4.37
14.00, 14.55, 4.15
14.00, 14.54, 4.16
14.00, 14.53, 4.04
14.00, 14.52, 4.21
14.00, 14.52, 4.22
14.00, 14.54, 4.67
14.00, 14.54, 4.22
14.00, 14.54, 4.34
14.00, 14.52, 4.04
14.00, 14.50, 3.85
14.00, 14.51, 4.45
14.00, 14.48, 3.64
14.00, 14.48, 4.17
14.00, 14.47, 4.14
14.00, 14.47, 3.99
14.00, 14.47, 4.18
14.00, 14.46, 4.01
14.00, 14.44, 3.82
14.00, 14.42, 3.55
14.00, 14.38, 3.24
14.00, 14.35, 3.45
14.00, 14.36, 3.93
14.00, 14.36, 3.97
14.00, 14.39, 4.40
14.00, 14.38, 3.71
14.00, 14.37, 3.76
14.00, 14.35, 3.52
14.00, 14.34, 3.60
14.00, 14.31, 3.11
14.00, 14.30, 3.70
14.00, 14.33, 4.32
14.00, 14.34, 4.01
14.00, 14.32, 3.19
14.00, 14.29, 3.33
14.00, 14.27, 3.33
14.00, 14.28, 3.78
14.00, 14.30, 4.10
14.00, 14.32, 4.17
14.00, 14.33, 3.89
14.00, 14.32, 3.61
14.00, 14.33, 3.94
14.00, 14.34, 4.17
14.00, 14.33, 3.68
14.00, 14.33, 3.89
14.00, 14.33, 3.76
14.00, 14.31, 3.46
14.00, 14.32, 4.02
14.00, 14.34, 4.32
14.00, 14.35, 3.94
14.00, 14.36, 4.13
14.00, 14.35, 3.89
14.00, 14.37, 4.34
14.00, 14.38, 4.33
14.00, 14.39, 4.09
14.00, 14.38, 4.00
14.00, 14.36, 3.70
14.00, 14.37, 4.19
14.00, 14.37, 4.14
14.00, 14.38, 4.27
14.00, 14.39, 4.29
14.00, 14.38, 3.87
14.00, 14.37, 4.00
14.00, 14.33, 3.19
14.00, 14.31, 3.53
14.00, 14.29, 3.54
14.00, 14.33, 4.77
14.00, 14.35, 4.25
14.00, 14.33, 3.73
14.00, 14.31, 3.47
14.00, 14.25, 2.69
14.00, 14.25, 3.85
14.00, 14.25, 3.81
14.00, 14.26, 3.83
14.00, 14.26, 3.75
14.00, 14.24, 3.40
14.00, 14.23, 3.40
14.00, 14.20, 3.12
14.00, 14.21, 3.82
14.00, 14.21, 3.63
14.00, 14.21, 3.72
14.00, 14.21, 3.62
14.00, 14.21, 3.64
14.00, 14.19, 3.16
14.00, 14.17, 3.16
14.00, 14.19, 3.89
14.00, 14.19, 3.66
14.00, 14.21, 3.89
14.00, 14.19, 3.32
14.00, 14.19, 3.43
14.00, 14.18, 3.43
14.00, 14.17, 3.30
14.00, 14.17, 3.54
14.00, 14.19, 3.99
14.00, 14.20, 3.78
14.00, 14.24, 4.40
14.00, 14.23, 3.59
14.00, 14.24, 3.98
14.00, 14.24, 3.59
14.00, 14.23, 3.58
14.00, 14.21, 3.50
14.00, 14.21, 3.68
14.00, 14.25, 4.55
14.00, 14.28, 4.33
14.00, 14.27, 3.63
14.00, 14.26, 3.72
14.00, 14.27, 4.16
14.00, 14.27, 3.97
14.00, 14.28, 4.03
14.00, 14.28, 3.99
14.00, 14.28, 3.96
14.00, 14.28, 3.97
14.00, 14.27, 3.65
14.00, 14.25, 3.66
14.00, 14.23, 3.40
14.00, 14.24, 4.04
14.00, 14.24, 3.96
14.00, 14.25, 3.90
14.00, 14.24, 3.66
14.00, 14.20, 3.08
14.00, 14.19, 3.47
14.00, 14.17, 3.40
14.00, 14.18, 3.89
14.00, 14.17, 3.36
14.00, 14.15, 3.24
14.00, 14.14, 3.46
14.00, 14.15, 3.84
14.00, 14.17, 3.82
14.00, 14.18, 3.98
14.00, 14.16, 3.10
14.00, 14.11, 2.61
14.00, 14.08, 2.89
14.00, 14.06, 3.00
14.00, 14.11, 4.49
14.00, 14.15, 4.16
14.00, 14.16, 3.70
14.00, 14.14, 3.18
14.00, 14.12, 3.08
14.00, 14.08, 2.78
14.00, 14.07, 3.20
14.00, 14.11, 4.18
14.00, 14.13, 3.88
14.00, 14.12, 3.31
14.00, 14.13, 3.60
14.00, 14.11, 3.13
14.00, 14.12, 3.69
14.00, 14.09, 2.81
14.00, 14.10, 3.88
14.00, 14.13, 3.88
14.00, 14.16, 4.18
14.00, 14.18, 4.03
14.00, 14.18, 3.60
14.00, 14.15, 3.13
14.00, 14.16, 3.92
14.00, 14.18, 4.05
14.00, 14.18, 3.66
14.00, 14.17, 3.57
14.00, 14.19, 4.21
14.00, 14.23, 4.62
14.00, 14.23, 3.64
14.00, 14.20, 3.46
14.00, 14.16, 2.93
14.00, 14.17, 4.09
14.00, 14.19, 3.95
14.00, 14.22, 4.43
14.00, 14.25, 4.48
14.00, 14.22, 3.26
14.00, 14.18, 3.09
14.00, 14.14, 2.91
14.00, 14.14, 3.75
14.00, 14.15, 3.99
14.00, 14.18, 4.28
14.00, 14.19, 4.02
14.00, 14.17, 3.21
14.00, 14.13, 3.02
14.00, 14.10, 2.97
14.00, 14.08, 3.17
14.00, 14.09, 3.73
14.00, 14.09, 3.55
14.00, 14.11, 3.77
14.00, 14.12, 3.73
14.00, 14.08, 2.73
14.00, 14.07, 3.30
14.00, 14.06, 3.33
14.00, 14.09, 4.02
14.00, 14.11, 3.79
14.00, 14.05, 2.35
14.00, 14.04, 3.28
14.00, 14.04, 3.31
14.00, 14.07, 3.95
14.00, 14.08, 3.73
14.00, 14.08, 3.44
14.00, 14.05, 2.82
14.00, 14.04, 3.20
14.00, 14.05, 3.54
14.00, 14.06, 3.57
14.00, 14.06, 3.32
14.00, 14.04, 3.08
14.00, 14.03, 3.12
14.00, 14.07, 4.18
14.00, 14.10, 4.13
14.00, 14.11, 3.67
14.00, 14.11, 3.41
14.00, 14.09, 3.27
14.00, 14.08, 3.24
14.00, 14.09, 3.79
14.00, 14.09, 3.58
14.00, 14.14, 4.57
14.00, 14.15, 3.70
14.00, 14.14, 3.44
14.00, 14.13, 3.56
14.00, 14.12, 3.57
14.00, 14.15, 4.26
14.00, 14.14, 3.32
14.00, 14.15, 4.02
14.00, 14.16, 3.90
14.00, 14.15, 3.57
14.00, 14.14, 3.66
14.00, 14.15, 3.80
14.00, 14.15, 3.84
14.00, 14.13, 3.31
14.00, 14.14, 3.82
14.00, 14.15, 3.96
14.00, 14.10, 2.67
14.00, 14.10, 3.70
14.00, 14.08, 3.25
14.00, 14.06, 3.15
14.00, 14.07, 3.64
14.00, 14.10, 4.19
14.00, 14.10, 3.45
14.00, 14.08, 3.12
14.00, 14.04, 2.87
14.00, 14.02, 3.07
14.00, 14.02, 3.29
14.00, 14.02, 3.40
14.00, 14.06, 4.22
14.00, 14.04, 2.90
14.00, 14.02, 2.98
14.00, 14.02, 3.45
14.00, 14.03, 3.44
14.00, 14.02, 3.18
14.00, 14.04, 3.86
14.00, 14.01, 2.66
14.00, 14.02, 3.64
14.00, 14.01, 2.96
14.00, 14.00, 3.23
14.00, 14.02, 3.74
14.00, 14.03, 3.39
14.00, 14.03, 3.41
14.00, 14.04, 3.53
14.00, 14.03, 3.32
14.00, 14.05, 3.79
14.00, 14.03, 2.94
14.00, 14.05, 3.84
14.00, 14.03, 3.04
14.00, 14.07, 4.34
14.00, 14.09, 3.83
14.00, 14.08, 3.16
14.00, 14.06, 3.21
14.00, 14.06, 3.53
14.00, 14.09, 4.08
14.00, 14.11, 4.04
14.00, 14.14, 4.24
14.00, 14.13, 3.45
14.00, 14.14, 3.87
14.00, 14.14, 3.88
14.00, 14.11, 2.98
14.00, 14.10, 3.50
14.00, 14.12, 4.14
14.00, 14.13, 3.89
14.00, 14.14, 4.03
14.00, 14.15, 3.85
14.00, 14.13, 3.36
14.00, 14.10, 3.21
14.00, 14.09, 3.40
14.00, 14.07, 3.15
14.00, 14.07, 3.66
14.00, 14.07, 3.64
14.00, 14.08, 3.77
14.00, 14.07, 3.29
14.00, 14.07, 3.65
14.00, 14.07, 3.38
14.00, 14.06, 3.40
14.00, 14.02, 2.53
14.00, 14.01, 3.29
14.00, 14.01, 3.52
14.00, 14.02, 3.39
14.00, 14.02, 3.59
14.00, 14.02, 3.15
14.00, 14.00, 3.12
14.00, 14.01, 3.42
14.00, 14.01, 3.49
14.00, 14.00, 3.11
14.00, 13.98, 2.79
14.00, 14.00, 3.72
14.00, 14.01, 3.57
14.00, 14.01, 3.20
14.00, 14.00, 3.24
14.00, 14.00, 3.22
14.00, 13.99, 3.15
14.00, 14.00, 3.58
14.00, 14.02, 3.61
14.00, 14.01, 3.16
14.00, 14.01, 3.43
14.00, 14.02, 3.57
14.00, 14.02, 3.30
14.00, 14.04, 3.95
14.00, 14.05, 3.66
14.00, 14.05, 3.42
14.00, 14.04, 3.23
14.00, 14.06, 3.89
14.00, 14.07, 3.68
14.00, 14.09, 4.03
14.00, 14.10, 3.72
14.00, 14.09, 3.52
14.00, 14.07, 3.21
14.00, 14.10, 4.24
14.00, 14.12, 4.06
14.00, 14.12, 3.62
14.00, 14.11, 3.58
14.00, 14.10, 3.46
14.00, 14.10, 3.71
14.00, 14.08, 3.34
14.00, 14.08, 3.67
14.00, 14.10, 3.89
14.00, 14.10, 3.69
14.00, 14.10, 3.62
14.00, 14.08, 3.29
14.00, 14.06, 3.22
14.00, 14.03, 2.94
14.00, 14.01, 3.15
14.00, 14.04, 4.00
14.00, 14.05, 3.72
14.00, 14.04, 3.32
14.00, 14.04, 3.42
14.00, 14.02, 3.11
14.00, 14.01, 3.14
14.00, 13.99, 3.03
14.00, 13.98, 3.09
14.00, 13.97, 3.20
14.00, 14.01, 4.12
14.00, 14.02, 3.38
14.00, 13.99, 2.78
14.00, 13.95, 2.54
14.00, 13.94, 3.01
14.00, 13.98, 4.13
14.00, 13.98, 3.20
14.00, 13.98, 3.30
14.00, 13.98, 3.29
14.00, 13.97, 2.95
14.00, 13.98, 3.63
14.00, 13.99, 3.40
14.00, 14.01, 3.64
14.00, 14.00, 3.26
14.00, 13.99, 3.09
14.00, 13.97, 2.90
14.00, 13.97, 3.31
14.00, 13.99, 3.57
14.00, 14.01, 3.87
14.00, 14.04, 3.92
14.00, 14.05, 3.63
14.00, 14.02, 2.82
14.00, 14.02, 3.63
14.00, 14.04, 3.79
14.00, 14.06, 3.94
14.00, 14.10, 4.22
14.00, 14.09, 3.53
14.00, 14.07, 3.25
14.00, 14.06, 3.28
14.00, 14.06, 3.59
14.00, 14.07, 3.77
14.00, 14.07, 3.61
14.00, 14.08, 3.92
