r     y     u
1.00 1.000 1.768
1.000 1.000 1.768
1.000 1.000 1.768
1.000 1.000 1.768
1.000 1.000 1.768
1.000 0.999 1.795
1.000 0.999 1.769
1.000 0.999 1.769
1.000 0.996 1.824
1.000 0.996 1.771
1.000 0.996 1.771
1.000 0.996 1.771
1.000 0.996 1.771
1.000 0.996 1.771
1.000 0.995 1.799
1.000 0.995 1.773
1.000 0.995 1.773
1.000 0.995 1.773
1.000 0.995 1.773
1.000 0.994 1.801
1.000 0.994 1.775
1.000 0.992 1.830
1.000 0.992 1.777
1.000 0.992 1.778
1.000 0.991 1.805
1.000 0.991 1.779
1.000 0.991 1.780
1.000 0.991 1.780
1.000 0.991 1.781
1.00 0.991 1.781
1.000 0.991 1.782
1.000 0.991 1.782
1.000 0.992 1.755
1.000 0.992 1.782
1.000 0.992 1.782
1.000 0.994 1.728
1.000 0.994 1.781
1.000 0.994 1.782
1.000 0.995 1.754
1.000 0.996 1.754
1.000 0.996 1.781
1.000 0.996 1.781
1.000 0.999 1.726
1.000 0.999 1.779
1.000 1.000 1.752
1.000 1.000 1.778
1.000 1.001 1.751
1.000 1.001 1.778
1.000 1.001 1.777
1.000 1.003 1.722
1.000 1.003 1.776
1.000 1.003 1.775
1.000 1.003 1.775
1.000 1.003 1.775
1.000 1.003 1.775
1.000 1.003 1.775
1.000 1.003 1.775
1.000 1.003 1.774
1.000 1.003 1.774
1.000 1.001 1.829
1.000 1.001 1.776
1.000 1.001 1.776
1.000 1.001 1.776
1.000 1.000 1.803
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 0.999 1.804
1.000 1.000 1.750
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.001 1.749
1.000 1.000 1.803
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 1.000 1.777
1.000 0.999 1.804
1.000 0.999 1.778
1.000 0.996 1.833
1.000 0.996 1.780
1.000 0.996 1.780
1.000 0.996 1.780
1.000 0.996 1.780
1.000 0.996 1.781
1.000 0.996 1.781
1.000 0.996 1.781
1.000 0.996 1.781
1.000 0.996 1.781
1.000 0.996 1.781
1.000 0.999 1.727
1.000 0.999 1.780
1.000 1.000 1.752
1.000 1.000 1.779
1.000 1.001 1.752
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.001 1.778
1.000 1.000 1.805
1.000 1.000 1.779
1.000 0.999 1.806
1.000 0.996 1.835
1.000 0.996 1.782
1.000 0.995 1.809
1.000 0.995 1.783
1.000 0.994 1.811
1.000 0.992 1.839
1.000 0.992 1.786
1.000 0.991 1.814
1.000 0.989 1.816
1.000 0.989 1.789
1.000 0.989 1.790
1.000 0.989 1.790
1.000 0.989 1.791
1.000 0.991 1.764
1.000 0.991 1.791
1.000 0.992 1.764
1.000 0.992 1.791
1.000 0.994 1.736
1.000 0.995 1.762
1.000 0.995 1.789
1.000 0.996 1.762
1.000 0.999 1.734
1.000 1.000 1.760
1.000 1.000 1.786
1.000 1.001 1.759
1.000 1.003 1.730
1.00 1.003 1.783
1.000 1.004 1.756
1.000 1.004 1.782
1.000 1.006 1.755
1.000 1.006 1.781
1.000 1.008 1.726
1.000 1.008 1.779
1.000 1.008 1.778
1.000 1.008 1.778
1.000 1.008 1.777
1.000 1.006 1.832
1.000 1.006 1.779
1.000 1.006 1.778
1.000 1.004 1.806
1.000 1.004 1.779
1.000 1.004 1.778
1.000 1.003 1.806
1.000 1.003 1.779
1.000 1.003 1.779
1.000 1.001 1.834
1.000 1.001 1.780
0.350 1.001 1.749
0.350 1.001 1.718
0.350 1.001 1.688
0.350 1.001 1.657
0.350 1.001 1.626
0.50 1.001 1.595
0.350 1.000 1.591
0.350 1.000 1.534
0.350 0.996 1.585
0.350 0.995 1.502
0.350 0.994 1.472
0.350 0.989 1.525
0.350 0.985 1.498
0.350 0.978 1.527
0.350 0.971 1.502
0.350 0.963 1.505
0.350 0.954 1.509
0.350 0.943 1.515
0.350 0.931 1.550
0.350 0.917 1.559
0.350 0.903 1.543
0.350 0.888 1.554
0.350 0.871 1.595
0.350 0.854 1.583
0.350 0.835 1.600
0.350 0.817 1.590
0.350 0.797 1.610
0.350 0.778 1.603
0.350 0.757 1.625
0.350 0.737 1.594
0.350 0.718 1.590
0.350 0.697 1.615
0.350 0.678 1.586
0.350 0.658 1.585
0.350 0.640 1.558
0.350 0.621 1.558
0.350 0.604 1.532
0.350 0.587 1.532
0.350 0.572 1.479
0.350 0.558 1.452
0.350 0.545 1.425
0.350 0.534 1.398
0.350 0.522 1.398
0.350 0.513 1.343
0.350 0.504 1.343
0.350 0.498 1.260
0.350 0.490 1.312
0.350 0.486 1.229
0.350 0.481 1.226
0.350 0.476 1.223
0.350 0.474 1.166
0.350 0.471 1.189
0.350 0.469 1.131
0.350 0.467 1.153
0.350 0.465 1.150
0.350 0.461 1.173
0.350 0.460 1.116
0.350 0.458 1.139
0.350 0.456 1.135
0.350 0.452 1.160
0.350 0.449 1.157
0.350 0.446 1.128
0.350 0.443 1.152
0.350 0.438 1.178
0.350 0.434 1.177
0.350 0.429 1.177
0.350 0.425 1.177
0.350 0.420 1.176
0.350 0.414 1.204
0.350 0.410 1.178
0.350 0.403 1.234
0.350 0.397 1.209
0.350 0.391 1.211
0.350 0.383 1.268
0.350 0.377 1.218
0.350 0.370 1.248
0.350 0.366 1.197
0.350 0.360 1.228
0.350 0.356 1.204
0.350 0.351 1.207
0.350 0.346 1.211
0.350 0.342 1.214
0.350 0.338 1.191
0.350 0.337 1.139
0.350 0.334 1.195
0.350 0.332 1.144
0.350 0.331 1.145
0.350 0.331 1.119
0.350 0.331 1.120
0.350 0.331 1.121
0.350 0.332 1.095
0.350 0.334 1.095
0.350 0.334 1.122
0.350 0.337 1.040
0.350 0.338 1.093
0.350 0.341 1.065
0.350 0.342 1.092
0.350 0.345 1.036
0.50 0.346 1.089
0.350 0.347 1.088
0.350 0.350 1.060
0.350 0.351 1.086
0.350 0.352 1.085
0.50 0.352 1.111
0.350 0.352 1.111
0.350 0.352 1.111
0.350 0.352 1.111
0.350 0.352 1.111
0.350 0.351 1.138
0.350 0.350 1.139
0.350 0.347 1.168
0.350 0.346 1.142
0.50 0.345 1.143
0.350 0.343 1.172
0.350 0.342 1.146
0.350 0.338 1.202
0.50 0.338 1.123
0.350 0.337 1.151
0.350 0.336 1.153
0.50 0.336 1.127
0.350 0.334 1.182
0.350 0.334 1.130
0.350 0.332 1.158
0.350 0.334 1.105
0.350 0.334 1.132
0.350 0.334 1.133
0.350 0.334 1.134
0.350 0.336 1.079
0.350 0.336 1.133
0.350 0.337 1.107
0.350 0.338 1.106
0.350 0.338 1.134
0.350 0.338 1.134
0.350 0.341 1.080
0.350 0.341 1.133
0.350 0.342 1.106
0.350 0.342 1.133
0.350 0.342 1.134
0.350 0.342 1.134
0.350 0.343 1.107
0.350 0.342 1.162
0.350 0.342 1.135
0.350 0.342 1.136
0.350 0.341 1.164
0.350 0.341 1.137
0.350 0.341 1.138
0.350 0.338 1.193
0.350 0.338 1.141
0.350 0.338 1.141
0.350 0.338 1.142
0.350 0.338 1.142
0.350 0.337 1.170
0.350 0.337 1.144
0.350 0.337 1.145
0.350 0.338 1.118
0.350 0.338 1.145
0.350 0.338 1.146
0.350 0.338 1.146
0.350 0.338 1.147
0.350 0.341 1.092
0.350 0.341 1.146
0.350 0.342 1.119
0.350 0.343 1.119
0.350 0.343 1.146
0.350 0.345 1.091
0.350 0.345 1.144
0.350 0.346 1.117
0.350 0.346 1.144
0.350 0.346 1.144
0.350 0.346 1.144
0.350 0.347 1.117
0.350 0.347 1.144
0.350 0.347 1.144
0.350 0.347 1.144
0.350 0.347 1.144
0.350 0.346 1.172
0.350 0.346 1.145
0.350 0.346 1.145
0.350 0.345 1.173
0.350 0.345 1.147
0.350 0.343 1.202
0.350 0.343 1.149
0.350 0.342 1.177
0.350 0.342 1.151
0.350 0.341 1.179
0.350 0.338 1.207
0.350 0.338 1.155
0.350 0.338 1.155
0.350 0.338 1.156
0.350 0.338 1.156
0.350 0.337 1.184
0.350 0.338 1.131
0.350 0.337 1.186
0.350 0.338 1.132
0.350 0.338 1.159
0.350 0.338 1.160
0.350 0.338 1.160
0.350 0.341 1.106
0.350 0.341 1.160
0.350 0.341 1.160
0.350 0.342 1.133
0.350 0.343 1.133
0.350 0.343 1.160
0.350 0.343 1.160
0.350 0.343 1.160
0.350 0.343 1.161
0.350 0.343 1.161
0.350 0.343 1.161
0.350 0.343 1.162
0.350 0.343 1.162
0.350 0.343 1.162
0.350 0.343 1.163
0.350 0.342 1.190
0.350 0.342 1.164
0.350 0.342 1.165
0.350 0.342 1.165
0.350 0.342 1.165
0.350 0.342 1.166
0.350 0.342 1.166
0.350 0.342 1.167
0.350 0.343 1.139
0.350 0.343 1.166
0.350 0.343 1.167
0.350 0.343 1.167
0.350 0.343 1.167
0.350 0.343 1.168
0.350 0.343 1.168
0.350 0.343 1.168
0.350 0.345 1.114
0.350 0.345 1.167
0.350 0.345 1.168
0.350 0.345 1.168
0.350 0.345 1.168
0.350 0.346 1.141
0.350 0.346 1.168
0.350 0.346 1.168
0.350 0.346 1.168
0.350 0.346 1.168
0.350 0.347 1.141
0.350 0.347 1.168
0.350 0.347 1.168
0.350 0.347 1.168
0.350 0.350 1.113
0.350 0.350 1.166
0.350 0.350 1.166
0.350 0.350 1.166
0.350 0.351 1.139
0.350 0.351 1.165
0.350 0.351 1.165
0.350 0.351 1.165
0.350 0.352 1.138
0.350 0.352 1.164
0.350 0.352 1.164
0.350 0.352 1.164
0.350 0.352 1.164
0.50 0.354 1.109
0.350 0.354 1.162
0.350 0.354 1.162
0.350 0.356 1.134
0.350 0.356 1.160
0.350 0.356 1.160
0.350 0.356 1.160
0.350 0.356 1.160
0.350 0.356 1.159
0.350 0.356 1.159
0.350 0.356 1.159
0.350 0.356 1.159
0.350 0.357 1.131
0.350 0.357 1.157
0.350 0.356 1.184
0.350 0.356 1.157
0.350 0.356 1.157
0.350 0.356 1.157
0.350 0.356 1.157
0.350 0.356 1.156
0.350 0.356 1.156
0.350 0.354 1.183
0.350 0.354 1.156
0.350 0.354 1.156
0.350 0.352 1.211
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.157
0.350 0.351 1.157
0.350 0.350 1.185
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.347 1.213
0.350 0.350 1.105
0.350 0.347 1.213
0.350 0.347 1.160
0.50 0.347 1.160
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.50 0.350 1.106
0.350 0.347 1.214
0.350 0.350 1.106
0.350 0.350 1.159
0.50 0.350 1.159
0.350 0.350 1.159
0.350 0.351 1.132
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.352 1.131
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.351 1.184
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.350 1.185
0.350 0.350 1.158
0.350 0.350 1.158
0.350 0.347 1.213
0.350 0.347 1.160
0.350 0.347 1.160
0.350 0.347 1.161
0.350 0.346 1.188
0.350 0.346 1.162
0.350 0.346 1.162
0.350 0.346 1.162
0.350 0.346 1.162
0.350 0.346 1.162
0.350 0.347 1.135
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.350 1.107
0.350 0.350 1.160
0.50 0.350 1.160
0.350 0.351 1.133
0.350 0.351 1.160
0.350 0.351 1.160
0.350 0.352 1.132
0.350 0.352 1.159
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.351 1.185
0.350 0.351 1.159
0.350 0.350 1.186
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.347 1.215
0.350 0.347 1.161
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.350 1.107
0.350 0.350 1.161
0.350 0.350 1.161
0.350 0.351 1.133
0.350 0.351 1.160
0.350 0.351 1.160
0.350 0.352 1.132
0.350 0.352 1.159
0.350 0.352 1.159
0.350 0.352 1.159
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.351 1.186
0.350 0.351 1.159
0.350 0.351 1.159
0.350 0.350 1.186
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.347 1.215
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.346 1.189
0.350 0.346 1.163
0.350 0.346 1.163
0.350 0.346 1.163
0.350 0.346 1.163
0.350 0.346 1.164
0.350 0.347 1.136
0.350 0.347 1.163
0.350 0.347 1.163
0.350 0.350 1.108
0.350 0.350 1.162
0.350 0.351 1.134
0.350 0.351 1.161
0.350 0.352 1.133
0.350 0.352 1.160
0.350 0.354 1.105
0.350 0.354 1.158
0.350 0.354 1.157
0.350 0.354 1.157
0.350 0.356 1.130
0.350 0.354 1.183
0.350 0.354 1.157
0.350 0.354 1.156
0.350 0.354 1.156
0.350 0.352 1.211
0.350 0.352 1.158
0.350 0.351 1.185
0.350 0.351 1.158
0.350 0.351 1.158
0.350 0.350 1.186
0.350 0.350 1.159
0.350 0.347 1.214
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.161
0.350 0.347 1.162
0.350 0.347 1.162
0.350 0.350 1.107
0.350 0.350 1.160
0.350 0.350 1.160
0.350 0.351 1.133
0.350 0.351 1.159
0.350 0.352 1.132
0.350 0.352 1.158
0.350 0.354 1.103
0.350 0.354 1.156
0.350 0.354 1.156
0.350 0.354 1.156
0.350 0.354 1.156
0.350 0.354 1.155
0.350 0.354 1.155
0.350 0.354 1.155
0.350 0.352 1.210
0.350 0.352 1.156
0.350 0.351 1.184
0.350 0.351 1.157
0.350 0.350 1.185
0.350 0.350 1.158
0.350 0.347 1.213
0.350 0.347 1.160
0.350 0.347 1.160
0.350 0.346 1.188
0.350 0.346 1.161
0.350 0.346 1.161
0.350 0.346 1.161
0.350 0.346 1.162
0.350 0.346 1.162
0.350 0.346 1.162
0.350 0.347 1.135
0.350 0.347 1.161
0.350 0.350 1.106
0.350 0.350 1.160
0.350 0.351 1.132
0.350 0.351 1.159
0.350 0.352 1.131
0.350 0.352 1.158
0.350 0.352 1.158
0.350 0.354 1.103
0.350 0.354 1.156
0.350 0.354 1.156
0.350 0.354 1.155
0.350 0.352 1.210
0.350 0.352 1.157
0.350 0.352 1.157
0.350 0.351 1.184
0.350 0.350 1.185
0.350 0.350 1.158
0.350 0.347 1.213
0.350 0.347 1.160
0.350 0.347 1.160
0.350 0.346 1.188
0.350 0.346 1.161
0.800 0.346 1.183
0.800 0.346 1.205
0.800 0.346 1.226
0.800 0.346 1.248
0.800 0.346 1.269
0.800 0.347 1.263
0.800 0.347 1.311
0.800 0.350 1.278
0.800 0.351 1.325
0.800 0.352 1.346
0.800 0.354 1.339
0.800 0.357 1.358
0.800 0.360 1.350
0.800 0.364 1.368
0.800 0.368 1.359
0.800 0.370 1.431
0.800 0.375 1.395
0.800 0.382 1.356
0.800 0.388 1.398
0.800 0.393 1.414
0.800 0.400 1.401
0.800 0.407 1.415
0.800 0.415 1.401
0.800 0.425 1.386
0.800 0.434 1.397
0.800 0.443 1.407
0.800 0.453 1.390
0.800 0.465 1.371
0.800 0.475 1.406
0.00 0.486 1.413
0.800 0.497 1.393
0.800 0.509 1.399
0.800 0.520 1.404
0.800 0.532 1.409
0.800 0.543 1.413
0.800 0.553 1.444
0.800 0.564 1.448
0.800 0.575 1.424
0.800 0.584 1.481
0.800 0.594 1.484
0.800 0.603 1.487
0.800 0.610 1.544
0.800 0.618 1.521
0.800 0.626 1.523
0.800 0.633 1.553
0.800 0.640 1.556
0.800 0.645 1.586
0.800 0.651 1.589
0.800 0.658 1.564
0.800 0.663 1.621
0.800 0.668 1.596
0.800 0.674 1.598
0.800 0.681 1.572
0.800 0.686 1.628
0.800 0.691 1.602
0.800 0.697 1.603
0.800 0.704 1.576
0.800 0.710 1.603
0.800 0.716 1.603
0.800 0.724 1.547
0.800 0.729 1.600
0.800 0.736 1.572
0.800 0.742 1.597
0.800 0.748 1.595
0.800 0.756 1.539
0.800 0.762 1.590
0.800 0.769 1.560
0.800 0.773 1.611
0.800 0.780 1.554
0.800 0.785 1.604
0.800 0.789 1.602
0.800 0.794 1.599
0.800 0.798 1.596
0.800 0.803 1.592
0.800 0.806 1.616
0.800 0.811 1.586
0.800 0.815 1.609
0.800 0.816 1.661
0.800 0.819 1.604
0.800 0.821 1.628
0.800 0.824 1.626
0.800 0.824 1.678
0.800 0.825 1.649
0.800 0.826 1.647
0.800 0.828 1.617
0.800 0.828 1.669
0.800 0.830 1.641
0.800 0.831 1.638
0.800 0.831 1.663
0.800 0.831 1.662
0.800 0.833 1.605
0.800 0.834 1.630
0.800 0.834 1.655
0.800 0.834 1.653
0.800 0.835 1.624
0.800 0.835 1.649
0.800 0.835 1.647
0.800 0.838 1.591
0.800 0.839 1.615
0.800 0.839 1.639
0.800 0.839 1.638
0.800 0.840 1.608
0.800 0.840 1.633
0.800 0.840 1.631
0.800 0.840 1.629
0.800 0.840 1.627
0.800 0.840 1.625
0.800 0.840 1.623
0.800 0.840 1.622
0.800 0.839 1.647
0.800 0.838 1.646
0.800 0.838 1.618
0.800 0.838 1.616
0.800 0.835 1.669
0.800 0.835 1.614
0.800 0.834 1.640
0.800 0.834 1.612
0.800 0.833 1.638
0.800 0.831 1.665
0.800 0.831 1.610
0.800 0.830 1.636
0.800 0.828 1.635
0.800 0.828 1.607
0.800 0.826 1.661
0.800 0.824 1.661
0.800 0.824 1.607
0.800 0.824 1.606
0.800 0.821 1.660
0.800 0.821 1.606
0.800 0.820 1.632
0.800 0.819 1.632
0.800 0.817 1.659
0.800 0.817 1.605
0.800 0.816 1.632
0.800 0.816 1.605
0.800 0.815 1.631
0.800 0.815 1.604
0.800 0.812 1.658
0.800 0.812 1.604
0.800 0.811 1.631
0.800 0.811 1.604
0.800 0.810 1.631
0.800 0.808 1.659
0.800 0.806 1.633
0.800 0.805 1.634
0.800 0.805 1.607
0.800 0.803 1.661
0.800 0.803 1.608
0.800 0.802 1.635
0.800 0.802 1.609
0.800 0.802 1.609
0.800 0.801 1.636
0.800 0.801 1.609
0.800 0.798 1.664
0.800 0.798 1.611
0.800 0.798 1.611
0.800 0.798 1.611
0.800 0.798 1.611
0.800 0.798 1.611
0.800 0.798 1.611
0.800 0.798 1.611
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.798 1.612
0.800 0.801 1.557
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.801 1.610
0.800 0.798 1.665
0.800 0.798 1.612
0.800 0.797 1.639
0.800 0.797 1.613
0.800 0.797 1.613
0.800 0.796 1.641
0.800 0.796 1.614
0.800 0.796 1.614
0.800 0.794 1.670
0.800 0.794 1.617
0.800 0.794 1.617
0.800 0.794 1.617
0.800 0.793 1.645
0.800 0.794 1.591
0.800 0.793 1.646
0.800 0.793 1.619
0.800 0.793 1.620
0.800 0.793 1.620
0.800 0.793 1.620
0.800 0.793 1.621
0.800 0.793 1.621
0.800 0.793 1.621
0.800 0.793 1.622
0.800 0.794 1.595
0.800 0.794 1.622
0.800 0.794 1.622
0.800 0.794 1.622
0.800 0.796 1.567
0.800 0.796 1.621
0.800 0.796 1.621
0.800 0.797 1.594
0.800 0.797 1.620
0.800 0.797 1.621
0.800 0.798 1.593
0.800 0.798 1.620
0.800 0.801 1.565
0.800 0.801 1.618
0.800 0.802 1.591
0.800 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.800 0.803 1.590
0.800 0.803 1.616
0.800 0.803 1.616
0.800 0.803 1.616
0.800 0.803 1.616
0.800 0.802 1.643
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.801 1.643
0.800 0.802 1.589
0.800 0.802 1.615
0.800 0.801 1.643
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.798 1.671
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.801 1.563
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.798 1.671
0.800 0.798 1.617
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.797 1.645
0.800 0.797 1.619
0.800 0.797 1.619
0.800 0.796 1.647
0.800 0.796 1.620
0.800 0.797 1.593
0.800 0.797 1.620
0.800 0.796 1.647
0.800 0.797 1.593
0.800 0.797 1.620
0.800 0.797 1.620
0.800 0.797 1.620
0.800 0.797 1.621
0.800 0.797 1.621
0.800 0.798 1.593
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.801 1.565
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.00 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.798 1.673
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.797 1.648
0.800 0.798 1.594
0.800 0.797 1.648
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.622
0.800 0.797 1.623
0.800 0.797 1.623
0.800 0.797 1.623
0.800 0.798 1.595
0.800 0.798 1.622
0.800 0.798 1.622
0.800 0.798 1.622
0.800 0.798 1.622
0.800 0.801 1.567
0.800 0.801 1.621
0.800 0.801 1.621
0.800 0.801 1.621
0.800 0.801 1.621
0.800 0.801 1.621
0.800 0.802 1.593
0.800 0.802 1.620
0.800 0.801 1.647
0.800 0.802 1.593
0.800 0.801 1.647
0.800 0.801 1.620
0.00 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.801 1.620
0.800 0.798 1.675
0.800 0.801 1.566
0.800 0.801 1.620
0.800 0.801 1.619
0.800 0.801 1.619
0.800 0.801 1.619
0.800 0.801 1.619
0.00 0.801 1.619
0.800 0.802 1.592
0.800 0.801 1.646
0.800 0.802 1.592
0.800 0.802 1.618
0.00 0.802 1.618
0.800 0.802 1.618
0.800 0.802 1.618
0.800 0.802 1.618
0.800 0.802 1.618
0.800 0.802 1.618
0.800 0.802 1.618
0.800 0.801 1.645
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.801 1.618
0.800 0.798 1.673
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.800 0.798 1.620
0.00 0.798 1.620
0.800 0.798 1.620
0.800 0.801 1.565
0.800 0.801 1.619
0.800 0.801 1.619
0.800 0.801 1.619
0.800 0.802 1.591
0.800 0.802 1.618
0.800 0.802 1.617
0.00 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.00 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.800 0.802 1.617
0.00 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.00 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.00 0.802 1.616
0.800 0.802 1.616
0.800 0.802 1.616
0.00 0.802 1.616
0.800 0.801 1.643
0.00 0.802 1.589
0.800 0.801 1.643
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.802 1.588
0.800 0.801 1.643
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.801 1.616
0.800 0.802 1.588
0.800 0.801 1.642
0.800 0.801 1.616
0.800 0.801 1.615
0.800 0.801 1.615
0.800 0.801 1.615
0.800 0.801 1.615
0.800 0.801 1.615
0.800 0.801 1.615
0.800 0.798 1.670
0.800 0.798 1.617
0.800 0.798 1.617
0.800 0.798 1.617
0.800 0.798 1.617
0.800 0.801 1.562
0.800 0.801 1.616
0.800 0.798 1.671
0.800 0.801 1.562
0.800 0.801 1.616
0.800 0.798 1.671
0.800 0.798 1.617
0.800 0.798 1.617
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.801 1.563
0.800 0.798 1.671
0.800 0.798 1.618
0.800 0.801 1.563
0.800 0.798 1.671
0.800 0.798 1.618
0.800 0.798 1.618
0.00 0.798 1.618
0.00 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.800 0.798 1.618
0.00 0.798 1.619
0.800 0.798 1.619
0.800 0.798 1.619
0.800 0.798 1.619
0.800 0.801 1.564
0.800 0.801 1.617
0.00 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.801 1.617
0.800 0.798 1.672
0.800 0.801 1.564
