r     y     u
1.000 1.000 1.719
1.000 1.000 1.719
1.000 0.999 1.746
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.996 1.775
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.999 1.667
1.000 0.999 1.721
1.000 0.999 1.721
1.000 0.999 1.721
1.000 0.999 1.721
1.000 1.000 1.694
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.001 1.693
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.000 1.747
1.000 1.001 1.693
1.000 1.000 1.747
1.000 1.001 1.693
1.000 1.000 1.747
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.001 1.693
1.000 1.000 1.747
1.000 1.001 1.693
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.003 1.663
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.001 1.770
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.001 1.717
1.000 1.000 1.744
1.000 1.000 1.718
1.000 1.000 1.718
1.000 1.000 1.718
1.000 0.999 1.745
1.000 0.999 1.719
1.000 0.999 1.719
1.000 0.999 1.719
1.000 0.999 1.719
1.000 0.996 1.774
1.000 0.996 1.721
1.000 0.996 1.721
1.000 0.999 1.666
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 1.000 1.692
1.000 1.000 1.719
1.000 1.000 1.719
1.000 1.001 1.692
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.000 1.745
1.000 1.000 1.719
1.000 1.000 1.719
1.000 0.999 1.746
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.996 1.775
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.996 1.722
1.000 0.999 1.668
1.000 0.999 1.721
1.000 0.999 1.721
1.000 1.000 1.694
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.001 1.693
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.003 1.664
1.000 1.003 1.717
1.000 1.001 1.772
1.000 1.003 1.664
1.000 1.003 1.717
1.000 1.001 1.772
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.001 1.718
1.000 1.000 1.746
1.000 1.000 1.719
1.000 1.000 1.719
1.000 1.000 1.719
1.000 1.000 1.719
1.000 0.999 1.747
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 0.999 1.720
1.000 1.000 1.693
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.000 1.720
1.000 1.001 1.692
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.001 1.719
1.000 1.003 1.664
1.000 1.003 1.717
1.000 1.003 1.717
1.000 1.003 1.716
1.000 1.003 1.716
1.000 1.001 1.771
1.000 1.003 1.663
1.000 1.001 1.771
1.000 1.001 1.718
1.000 1.000 1.745
0.350 1.000 1.688
0.350 1.000 1.657
0.350 1.000 1.626
0.350 0.999 1.622
0.350 0.999 1.565
0.350 0.996 1.589
0.350 0.996 1.505
0.350 0.995 1.502
0.350 0.994 1.472
0.350 0.991 1.497
0.350 0.987 1.469
0.350 0.983 1.469
0.350 0.978 1.443
0.350 0.972 1.444
0.350 0.964 1.474
0.350 0.957 1.423
0.350 0.948 1.454
0.350 0.936 1.488
0.350 0.925 1.469
0.350 0.912 1.477
0.350 0.897 1.515
0.350 0.881 1.528
0.350 0.865 1.515
0.350 0.848 1.530
0.350 0.830 1.547
0.350 0.810 1.565
0.350 0.789 1.586
0.350 0.770 1.553
0.350 0.748 1.603
0.350 0.728 1.545
0.350 0.706 1.597
0.350 0.686 1.569
0.350 0.665 1.568
0.350 0.647 1.514
0.350 0.628 1.514
0.350 0.610 1.514
0.350 0.595 1.433
0.350 0.580 1.433
0.350 0.566 1.406
0.350 0.553 1.378
0.350 0.543 1.323
0.350 0.530 1.377
0.350 0.521 1.295
0.350 0.513 1.267
0.350 0.507 1.210
0.350 0.499 1.262
0.350 0.495 1.178
0.350 0.490 1.175
0.350 0.486 1.172
0.350 0.483 1.114
0.350 0.479 1.164
0.350 0.476 1.106
0.350 0.474 1.102
0.350 0.471 1.125
0.350 0.467 1.122
0.350 0.465 1.092
0.350 0.461 1.116
0.350 0.458 1.113
0.350 0.456 1.083
0.350 0.452 1.107
0.350 0.448 1.132
0.350 0.444 1.104
0.350 0.439 1.129
0.350 0.435 1.128
0.350 0.429 1.155
0.350 0.425 1.128
0.350 0.419 1.156
0.350 0.412 1.184
0.350 0.406 1.159
0.350 0.398 1.216
0.350 0.391 1.192
0.350 0.384 1.195
0.350 0.377 1.199
0.350 0.370 1.203
0.350 0.364 1.207
0.350 0.357 1.212
0.350 0.350 1.216
0.350 0.345 1.167
0.350 0.338 1.225
0.350 0.332 1.204
0.350 0.328 1.181
0.350 0.323 1.186
0.350 0.320 1.163
0.350 0.318 1.139
0.350 0.314 1.170
0.350 0.311 1.175
0.350 0.311 1.097
0.350 0.309 1.126
0.350 0.309 1.101
0.350 0.309 1.103
0.350 0.309 1.105
0.350 0.311 1.079
0.350 0.313 1.053
0.350 0.314 1.080
0.350 0.315 1.081
0.350 0.319 1.027
0.350 0.320 1.081
0.350 0.323 1.027
0.350 0.324 1.080
0.350 0.327 1.053
0.350 0.329 1.052
0.350 0.331 1.052
0.350 0.332 1.078
0.350 0.334 1.078
0.350 0.336 1.051
0.350 0.337 1.077
0.350 0.337 1.104
0.350 0.337 1.105
0.350 0.337 1.106
0.350 0.337 1.106
0.350 0.337 1.107
0.350 0.337 1.108
0.350 0.336 1.136
0.350 0.336 1.110
0.350 0.334 1.165
0.350 0.332 1.140
0.350 0.331 1.142
0.350 0.329 1.171
0.350 0.328 1.147
0.350 0.328 1.121
0.350 0.327 1.150
0.350 0.327 1.124
0.350 0.324 1.180
0.350 0.324 1.128
0.350 0.324 1.129
0.350 0.323 1.158
0.350 0.323 1.133
0.350 0.324 1.106
0.350 0.324 1.134
0.350 0.324 1.135
0.350 0.327 1.082
0.350 0.327 1.136
0.350 0.328 1.110
0.350 0.328 1.137
0.350 0.329 1.111
0.350 0.331 1.083
0.350 0.332 1.110
0.350 0.332 1.138
0.350 0.334 1.111
0.350 0.336 1.083
0.350 0.337 1.110
0.350 0.337 1.137
0.350 0.337 1.138
0.350 0.338 1.111
0.350 0.338 1.138
0.350 0.341 1.084
0.350 0.341 1.137
0.350 0.341 1.138
0.350 0.342 1.111
0.350 0.342 1.138
0.350 0.342 1.138
0.350 0.342 1.138
0.350 0.342 1.139
0.350 0.342 1.139
0.350 0.342 1.140
0.350 0.343 1.113
0.350 0.342 1.167
0.350 0.343 1.113
0.350 0.343 1.140
0.350 0.343 1.141
0.350 0.343 1.141
0.350 0.343 1.141
0.350 0.343 1.142
0.350 0.343 1.142
0.350 0.343 1.142
0.350 0.343 1.143
0.350 0.343 1.143
0.350 0.343 1.143
0.350 0.345 1.089
0.350 0.345 1.142
0.350 0.345 1.142
0.350 0.345 1.143
0.350 0.345 1.143
0.350 0.346 1.116
0.350 0.346 1.142
0.350 0.346 1.143
0.350 0.346 1.143
0.350 0.346 1.143
0.350 0.346 1.143
0.350 0.347 1.116
0.350 0.347 1.143
0.350 0.347 1.143
0.350 0.347 1.143
0.350 0.350 1.088
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.350 1.141
0.350 0.347 1.196
0.350 0.347 1.143
0.350 0.347 1.143
0.350 0.347 1.143
0.350 0.347 1.144
0.350 0.350 1.089
0.350 0.347 1.197
0.350 0.350 1.089
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.350 1.142
0.350 0.351 1.115
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.351 1.141
0.350 0.352 1.113
0.350 0.352 1.140
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.351 1.167
0.350 0.352 1.112
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.352 1.139
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.138
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.137
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.136
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.135
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.351 1.162
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.350 1.162
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.351 1.108
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.352 1.107
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.351 1.160
0.350 0.351 1.134
0.350 0.351 1.134
0.350 0.350 1.161
0.350 0.350 1.135
0.350 0.350 1.135
0.350 0.347 1.190
0.350 0.347 1.136
0.350 0.347 1.137
0.350 0.347 1.137
0.350 0.347 1.137
0.350 0.347 1.137
0.350 0.347 1.137
0.350 0.347 1.137
0.350 0.350 1.082
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.351 1.108
0.350 0.351 1.135
0.350 0.352 1.107
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.354 1.078
0.350 0.354 1.132
0.350 0.354 1.131
0.350 0.354 1.131
0.350 0.354 1.131
0.350 0.352 1.186
0.350 0.352 1.132
0.350 0.352 1.132
0.350 0.351 1.160
0.350 0.351 1.133
0.350 0.351 1.133
0.350 0.350 1.160
0.350 0.350 1.134
0.350 0.350 1.134
0.350 0.347 1.189
0.350 0.347 1.136
0.350 0.346 1.163
0.350 0.346 1.137
0.350 0.346 1.137
0.350 0.346 1.137
0.350 0.346 1.137
0.350 0.347 1.110
0.350 0.347 1.137
0.350 0.350 1.082
0.350 0.350 1.135
0.350 0.350 1.135
0.350 0.351 1.108
0.350 0.351 1.134
0.350 0.351 1.134
0.350 0.352 1.107
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.352 1.133
0.350 0.351 1.160
0.350 0.351 1.133
0.350 0.351 1.133
0.350 0.350 1.161
0.350 0.350 1.134
0.350 0.350 1.134
0.350 0.347 1.189
0.350 0.346 1.163
0.350 0.346 1.137
0.350 0.346 1.137
0.350 0.346 1.137
0.350 0.346 1.138
0.350 0.346 1.138
0.350 0.346 1.138
0.350 0.346 1.138
0.350 0.346 1.138
0.350 0.347 1.111
0.350 0.347 1.138
0.350 0.350 1.083
0.350 0.350 1.136
0.350 0.351 1.109
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.352 1.108
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.352 1.134
0.350 0.351 1.161
0.350 0.351 1.135
0.350 0.351 1.134
0.350 0.350 1.162
0.350 0.350 1.135
0.350 0.350 1.135
0.350 0.347 1.190
0.350 0.347 1.137
0.350 0.346 1.165
0.350 0.346 1.138
0.350 0.346 1.139
0.350 0.346 1.139
0.350 0.346 1.139
0.350 0.346 1.139
0.350 0.346 1.139
0.350 0.347 1.112
0.350 0.347 1.139
0.350 0.347 1.139
0.350 0.350 1.084
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.351 1.110
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.350 1.163
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.350 1.137
0.350 0.351 1.109
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.351 1.136
0.350 0.352 1.108
0.350 0.352 1.135
0.350 0.351 1.162
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.351 1.135
0.350 0.350 1.163
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.347 1.191
0.350 0.350 1.083
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.350 0.350 1.136
0.800 0.350 1.158
0.800 0.350 1.179
0.800 0.351 1.173
0.800 0.351 1.221
0.800 0.351 1.242
0.800 0.351 1.264
0.800 0.352 1.258
0.800 0.352 1.305
0.800 0.354 1.272
0.800 0.354 1.346
0.800 0.357 1.312
0.800 0.359 1.332
0.800 0.360 1.378
0.800 0.361 1.399
0.800 0.365 1.363
0.800 0.369 1.354
0.800 0.373 1.399
0.800 0.377 1.389
0.800 0.383 1.378
0.800 0.389 1.393
0.800 0.396 1.381
0.800 0.403 1.395
0.800 0.411 1.381
0.800 0.420 1.366
0.800 0.430 1.350
0.800 0.439 1.387
0.800 0.451 1.342
0.800 0.462 1.350
0.800 0.475 1.330
0.800 0.488 1.336
0.800 0.499 1.369
0.800 0.513 1.320
0.800 0.527 1.323
0.800 0.541 1.325
0.800 0.555 1.327
0.800 0.567 1.356
0.800 0.581 1.330
0.800 0.594 1.358
0.800 0.605 1.386
0.800 0.618 1.359
0.800 0.628 1.413
0.800 0.640 1.386
0.800 0.649 1.440
0.800 0.658 1.440
0.800 0.667 1.440
0.800 0.673 1.522
0.800 0.681 1.468
0.800 0.687 1.523
0.800 0.693 1.524
0.800 0.697 1.552
0.800 0.702 1.554
0.800 0.706 1.555
0.800 0.710 1.583
0.800 0.713 1.585
0.800 0.716 1.614
0.800 0.719 1.589
0.800 0.720 1.645
0.800 0.724 1.593
0.800 0.727 1.594
0.800 0.728 1.650
0.800 0.732 1.598
0.800 0.734 1.626
0.800 0.737 1.600
0.800 0.741 1.600
0.800 0.746 1.573
0.800 0.748 1.627
0.800 0.751 1.600
0.800 0.756 1.572
0.800 0.760 1.571
0.800 0.765 1.569
0.800 0.769 1.595
0.800 0.773 1.566
0.800 0.778 1.564
0.800 0.782 1.562
0.800 0.787 1.559
0.800 0.789 1.611
0.800 0.794 1.555
0.800 0.797 1.580
0.800 0.802 1.550
0.800 0.805 1.573
0.800 0.808 1.598
0.800 0.811 1.569
0.800 0.812 1.620
0.800 0.816 1.564
0.800 0.817 1.616
0.800 0.819 1.586
0.800 0.820 1.611
0.800 0.821 1.610
0.800 0.821 1.635
0.800 0.821 1.634
0.800 0.824 1.578
0.800 0.824 1.630
0.800 0.824 1.629
0.800 0.824 1.628
0.800 0.824 1.627
0.800 0.821 1.681
0.800 0.821 1.626
0.800 0.821 1.625
0.800 0.821 1.624
0.800 0.820 1.651
0.800 0.820 1.623
0.800 0.820 1.622
0.800 0.820 1.621
0.800 0.820 1.620
0.800 0.821 1.592
0.800 0.821 1.618
0.800 0.821 1.617
0.800 0.824 1.560
0.800 0.824 1.613
0.800 0.825 1.584
0.800 0.825 1.609
0.800 0.825 1.608
0.800 0.825 1.607
0.800 0.825 1.606
0.800 0.825 1.605
0.800 0.825 1.604
0.800 0.825 1.602
0.800 0.825 1.601
0.800 0.825 1.600
0.800 0.825 1.599
0.800 0.824 1.625
0.800 0.824 1.597
0.800 0.821 1.651
0.800 0.821 1.597
0.800 0.820 1.623
0.800 0.820 1.596
0.800 0.819 1.622
0.800 0.819 1.595
0.800 0.817 1.649
0.800 0.816 1.622
0.800 0.816 1.595
0.800 0.816 1.594
0.800 0.815 1.621
0.800 0.815 1.594
0.800 0.815 1.593
0.800 0.815 1.592
0.800 0.815 1.592
0.800 0.815 1.591
0.800 0.815 1.590
0.800 0.815 1.589
0.800 0.815 1.589
0.800 0.815 1.588
0.800 0.815 1.587
0.800 0.815 1.587
0.800 0.815 1.586
0.800 0.815 1.585
0.800 0.815 1.585
0.800 0.815 1.584
0.800 0.815 1.583
0.800 0.812 1.638
0.800 0.812 1.584
0.800 0.811 1.611
0.800 0.811 1.583
0.800 0.810 1.610
0.800 0.808 1.638
0.800 0.808 1.585
0.800 0.806 1.612
0.800 0.806 1.585
0.800 0.805 1.612
0.800 0.803 1.640
0.800 0.803 1.587
0.800 0.803 1.587
0.800 0.802 1.614
0.800 0.802 1.587
0.800 0.802 1.587
0.800 0.801 1.615
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.798 1.643
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.801 1.535
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.798 1.643
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.797 1.618
0.800 0.797 1.591
0.800 0.797 1.591
0.800 0.797 1.591
0.800 0.797 1.592
0.800 0.797 1.592
0.800 0.797 1.592
0.800 0.797 1.592
0.800 0.798 1.565
0.800 0.798 1.591
0.800 0.798 1.591
0.800 0.798 1.591
0.800 0.801 1.537
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.590
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.801 1.589
0.800 0.802 1.561
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.587
0.800 0.802 1.587
0.800 0.802 1.587
0.800 0.801 1.615
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.798 1.643
0.800 0.798 1.590
0.800 0.797 1.617
0.800 0.797 1.591
0.800 0.797 1.591
0.800 0.796 1.619
0.800 0.796 1.592
0.800 0.796 1.592
0.800 0.796 1.592
0.800 0.794 1.648
0.800 0.794 1.595
0.800 0.794 1.595
0.800 0.794 1.595
0.800 0.794 1.596
0.800 0.796 1.541
0.800 0.796 1.594
0.800 0.796 1.595
0.800 0.796 1.595
0.800 0.797 1.567
0.800 0.797 1.594
0.800 0.797 1.594
0.800 0.798 1.567
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.801 1.539
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.798 1.647
0.800 0.801 1.538
0.800 0.798 1.647
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.594
0.800 0.801 1.539
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.802 1.564
0.800 0.802 1.591
0.800 0.802 1.591
0.800 0.802 1.591
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.589
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.802 1.588
0.800 0.801 1.615
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.798 1.643
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.797 1.618
0.800 0.797 1.591
0.800 0.797 1.591
0.800 0.796 1.619
0.800 0.796 1.593
0.800 0.796 1.593
0.800 0.796 1.593
0.800 0.796 1.593
0.800 0.796 1.593
0.800 0.796 1.594
0.800 0.796 1.594
0.800 0.797 1.566
0.800 0.797 1.593
0.800 0.797 1.593
0.800 0.798 1.566
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.801 1.538
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.798 1.646
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.593
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.801 1.539
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.798 1.647
0.800 0.801 1.539
0.800 0.798 1.647
0.800 0.801 1.539
0.800 0.801 1.592
0.800 0.798 1.647
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.801 1.539
0.800 0.801 1.593
0.800 0.801 1.593
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.798 1.647
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.798 1.594
0.800 0.801 1.539
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.801 1.592
0.800 0.802 1.564
0.800 0.801 1.619
0.800 0.802 1.564
0.800 0.802 1.591
0.800 0.802 1.591
0.800 0.802 1.591
0.800 0.802 1.591
0.800 0.801 1.618
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.798 1.646
0.800 0.801 1.538
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.801 1.591
0.800 0.802 1.564
0.800 0.802 1.590
0.800 0.802 1.590
0.800 0.803 1.563
0.800 0.803 1.589
0.800 0.803 1.589
0.800 0.803 1.589
0.800 0.805 1.534
0.800 0.805 1.587
0.800 0.805 1.586
0.800 0.805 1.586
0.800 0.805 1.586
0.800 0.805 1.586
0.800 0.805 1.585
0.800 0.803 1.640
0.800 0.803 1.587
0.800 0.803 1.587
0.800 0.803 1.586
0.800 0.802 1.614
0.800 0.802 1.587
0.800 0.802 1.587
0.800 0.801 1.614
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.798 1.643
0.800 0.798 1.589
0.800 0.798 1.589
0.800 0.798 1.589
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.798 1.590
0.800 0.801 1.535
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
0.800 0.801 1.588
